"item-count";"ProfileInternalColumnName";"ProfileSourceAttributeName";"item-percent";"item-value";"ProfileInputName";"ProfileSourceAttributeType";"FrequencyType";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
2;"S_11";"titleCode";"28.5714285714%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"M"
5;"S_11";"titleCode";"71.4285714286%";"LDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"M"
1;"S_1";"FullName";"100%";"LLLLLLLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_2";"GD";"100%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_3";"CalculatedDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_5";"Description";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_11";"titleCode";"14.2857142857%";"Z050";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"M"
1;"S_0";"RecID";"100%";"73";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_1";"FullName";"100%";"Cryderman Felton";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_2";"GD";"100%";"mail";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_3";"CalculatedDate";"100%";"2001-01-01";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_4";"BirthDate";"100%";"2001-01-02";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_5";"Description";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_6";"Mobile";"100%";"44 7700 900625";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_7";"Email";"100%";"jane.watson@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_8";"directmailing";"100%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_9";"directemail";"100%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_10";"directtelephone";"100%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_11";"titleCode";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_0";"RecID";"33.3333333333%";"68";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_0";"RecID";"33.3333333333%";"71";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_0";"RecID";"33.3333333333%";"96";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_1";"FullName";"33.3333333333%";"Alease Cusworth";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_1";"FullName";"33.3333333333%";"Cuculich Kristofer";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_1";"FullName";"33.3333333333%";"Mr. Redler Ezequiel";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"S_2";"GD";"100%";"Mail";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_3";"CalculatedDate";"66.6666666667%";"2003-12-06";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_3";"CalculatedDate";"33.3333333333%";"NULL";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_4";"BirthDate";"66.6666666667%";"2003-12-06";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_4";"BirthDate";"33.3333333333%";"NULL";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"S_5";"Description";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_6";"Mobile";"33.3333333333%";"44 7700 900389";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_6";"Mobile";"33.3333333333%";"44 7700 900480";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_6";"Mobile";"33.3333333333%";"44 7700 900556";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"33.3333333333%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"33.3333333333%";"dr.john.smith@gmail.c";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"33.3333333333%";"smith.john@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_8";"directmailing";"66.6666666667%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_8";"directmailing";"33.3333333333%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_9";"directemail";"66.6666666667%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_9";"directemail";"33.3333333333%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_10";"directtelephone";"66.6666666667%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_10";"directtelephone";"33.3333333333%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_11";"titleCode";"33.3333333333%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_11";"titleCode";"33.3333333333%";"Z021";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_11";"titleCode";"33.3333333333%";"Z049";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"100%";"LLLL.LLLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_8";"directmailing";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_9";"directemail";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_10";"directtelephone";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_11";"titleCode";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mail"
1;"S_1";"FullName";"33.3333333333%";"LL. LLLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_1";"FullName";"33.3333333333%";"LLLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_1";"FullName";"33.3333333333%";"LLLLLLLL LLLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"S_2";"GD";"100%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_3";"CalculatedDate";"66.6666666667%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_3";"CalculatedDate";"33.3333333333%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_4";"BirthDate";"66.6666666667%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_4";"BirthDate";"33.3333333333%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"S_5";"Description";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
3;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"33.3333333333%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"33.3333333333%";"LL.LLLL.LLLLL@LLLLL.L";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_7";"Email";"33.3333333333%";"LLLLL.LLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_8";"directmailing";"66.6666666667%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_8";"directmailing";"33.3333333333%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_0";"RecID";"50%";"33";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_0";"RecID";"50%";"43";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_1";"FullName";"50%";"Shute Arlie";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_1";"FullName";"50%";"Volle Elbert";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_2";"GD";"100%";"mal";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_3";"CalculatedDate";"50%";"1940-02-9";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_3";"CalculatedDate";"50%";"1952-08-07";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_4";"BirthDate";"50%";"1940-02-10";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_4";"BirthDate";"50%";"1952-08-08";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_5";"Description";"100%";"07801211963";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_6";"Mobile";"50%";"44 7700 900272";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_6";"Mobile";"50%";"44 7700 900696";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_7";"Email";"50%";"jane.watson@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_7";"Email";"50%";"john.smith@.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_8";"directmailing";"50%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_8";"directmailing";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_9";"directemail";"50%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_9";"directemail";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_10";"directtelephone";"50%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_10";"directtelephone";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_9";"directemail";"66.6666666667%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_9";"directemail";"33.3333333333%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_10";"directtelephone";"66.6666666667%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_10";"directtelephone";"33.3333333333%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_11";"titleCode";"33.3333333333%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
2;"S_11";"titleCode";"66.6666666667%";"LDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mail"
1;"S_1";"FullName";"50%";"LLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_1";"FullName";"50%";"LLLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_2";"GD";"100%";"LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_3";"CalculatedDate";"50%";"DDDD-DD-D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_3";"CalculatedDate";"50%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_5";"Description";"100%";"DDDDDDDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_7";"Email";"50%";"LLLL.LLLLL@.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_7";"Email";"50%";"LLLL.LLLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_8";"directmailing";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_9";"directemail";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_10";"directtelephone";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
2;"S_11";"titleCode";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_1";"FullName";"50%";"LLLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_1";"FullName";"50%";"LLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_2";"GD";"100%";"LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_3";"CalculatedDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_5";"Description";"50%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_5";"Description";"50%";"DDDDDDDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_7";"Email";"50%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_7";"Email";"50%";"LLLLL.LLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_8";"directmailing";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_9";"directemail";"50%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_9";"directemail";"50%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_10";"directtelephone";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_11";"titleCode";"50%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_11";"titleCode";"50%";"LDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_1";"FullName";"50%";"L. LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_1";"FullName";"50%";"LLLLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_2";"GD";"100%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_3";"CalculatedDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_11";"titleCode";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mal"
1;"S_0";"RecID";"50%";"48";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_0";"RecID";"50%";"97";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_1";"FullName";"50%";"Idiart Renaldo";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_1";"FullName";"50%";"Nogoda Garth";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_2";"GD";"100%";"Mal";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_3";"CalculatedDate";"50%";"1966-04-11";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_3";"CalculatedDate";"50%";"2001-04-14";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_4";"BirthDate";"50%";"1966-04-12";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_4";"BirthDate";"50%";"2001-04-15";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_5";"Description";"50%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_5";"Description";"50%";"07801211963";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_6";"Mobile";"50%";"44 7700 900147";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_6";"Mobile";"50%";"44 7700 900537";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_7";"Email";"50%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_7";"Email";"50%";"smith.john@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_8";"directmailing";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_9";"directemail";"50%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_9";"directemail";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
2;"S_10";"directtelephone";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_11";"titleCode";"50%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_11";"titleCode";"50%";"Z051";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Mal"
1;"S_0";"RecID";"50%";"17";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_0";"RecID";"50%";"38";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_1";"FullName";"50%";"A. Whitman";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_1";"FullName";"50%";"Esteban Foussell";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_2";"GD";"100%";"male";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_3";"CalculatedDate";"50%";"1956-05-16";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_3";"CalculatedDate";"50%";"1972-09-00";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_4";"BirthDate";"50%";"1956-05-17";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_4";"BirthDate";"50%";"1972-09-01";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_5";"Description";"50%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_5";"Description";"50%";"07801211963";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_6";"Mobile";"50%";"44 7700 900198";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_6";"Mobile";"50%";"44 7700 900662";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_7";"Email";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_8";"directmailing";"50%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_8";"directmailing";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_9";"directemail";"50%";"2";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_9";"directemail";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_5";"Description";"50%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_5";"Description";"50%";"DDDDDDDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_7";"Email";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_8";"directmailing";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_9";"directemail";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_10";"directtelephone";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
2;"S_11";"titleCode";"100%";"LDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_1";"FullName";"100%";"LLLLLLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_2";"GD";"100%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_3";"CalculatedDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_5";"Description";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_7";"Email";"100%";"LLLL.LLLL.LLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_8";"directmailing";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_9";"directemail";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_10";"directtelephone";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_11";"titleCode";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"Male"
2;"S_10";"directtelephone";"100%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_11";"titleCode";"50%";"Z021";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_11";"titleCode";"50%";"Z049";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"male"
1;"S_0";"RecID";"100%";"27";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_1";"FullName";"100%";"Overland Spring";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_2";"GD";"100%";"Male";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_3";"CalculatedDate";"100%";"1944-08-05";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_4";"BirthDate";"100%";"1944-08-06";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_5";"Description";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_6";"Mobile";"100%";"44 7700 900525";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_7";"Email";"100%";"john.will.smith@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_8";"directmailing";"100%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_9";"directemail";"100%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_10";"directtelephone";"100%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_11";"titleCode";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"Male"
1;"S_0";"RecID";"50%";"31";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_0";"RecID";"50%";"46";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_1";"FullName";"50%";"Lupita Isidoro";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_1";"FullName";"50%";"Sarmiento Olene";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_2";"GD";"100%";"mle";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_3";"CalculatedDate";"50%";"1992-04-28";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_3";"CalculatedDate";"50%";"1997-12-03";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_4";"BirthDate";"50%";"1992-04-29";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_4";"BirthDate";"50%";"1997-12-04";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_5";"Description";"100%";"HI:123456";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_6";"Mobile";"50%";"44 7700 900155";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_6";"Mobile";"50%";"44 7700 900991,44 7700 900059";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_7";"Email";"50%";"jane.watson@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_7";"Email";"50%";"john.w.smith@gmail.com";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_8";"directmailing";"50%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_8";"directmailing";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
